0,benchmark_monthly_ew_10bp,monthly_classic_6_12minus1_top3_none_core000_10bp,monthly_classic_6_12minus1_top3_none_core050_10bp,monthly_classic_6_12minus1_top3_none_core075_10bp,monthly_classic_6_12minus1_top3_none_core100_10bp,monthly_classic_6_12minus1_top3_ma200_core000_10bp,monthly_classic_6_12minus1_top3_ma200_core050_10bp,monthly_classic_6_12minus1_top3_ma200_core075_10bp,monthly_classic_6_12minus1_top3_ma200_core100_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core000_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core050_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core075_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core100_10bp,monthly_long_6_12_top3_none_core000_10bp,monthly_long_6_12_top3_none_core050_10bp,monthly_long_6_12_top3_none_core075_10bp,monthly_long_6_12_top3_none_core100_10bp,monthly_long_6_12_top3_ma200_core000_10bp,monthly_long_6_12_top3_ma200_core050_10bp,monthly_long_6_12_top3_ma200_core075_10bp,monthly_long_6_12_top3_ma200_core100_10bp,monthly_long_6_12_top3_ma200_r12_core000_10bp,monthly_long_6_12_top3_ma200_r12_core050_10bp,monthly_long_6_12_top3_ma200_r12_core075_10bp,monthly_long_6_12_top3_ma200_r12_core100_10bp,benchmark_bimonthly_ew_10bp
2009-06-15,1.1362176913186135,1.1028766221353743,1.1195058223728838,1.1278514205912538,1.1362176913186135,1.0143497691577172,1.0746841768472037,1.105306550968286,1.1362176913186135,1.0,1.0671806281830023,1.1014698070454951,1.1362176913186135,1.1177630493000916,1.1269737179667416,1.1315916235142491,1.1362176913186135,1.0314259853482266,1.0836696292249925,1.1099113781358274,1.1362176913186135,1.0,1.0671806281830023,1.1014698070454951,1.1362176913186135,1.040373200321236
2009-06-16,1.0965672710655907,1.0674800386079326,1.0819885370637299,1.0892691223609947,1.0965672710655907,0.9845692795826747,1.040118517174006,1.0682357696129663,1.0965672710655907,1.0,1.048182245590573,1.0723519484551147,1.0965672710655907,1.071828322322234,1.0841634072040334,1.0903568215500918,1.0965672710655907,0.9890392996687299,1.0425043093496271,1.0694665967110033,1.0965672710655907,1.0,1.048182245590573,1.0723519484551147,1.0965672710655907,1.0040674510551373
2009-06-17,1.1064642990462419,1.0796702825890354,1.0930358043553778,1.099742178062898,1.1064642990462419,0.9945065900813609,1.0500557427201638,1.0781579587815617,1.1064642990462419,1.0,1.0529243775252288,1.0796199738471952,1.1064642990462419,1.0896162699744512,1.0980270383445778,1.1022424368530623,1.1064642990462419,1.0054532895979902,1.0558352289427577,1.0811244946547363,1.1064642990462419,1.0,1.0529243775252288,1.0796199738471952,1.1064642990462419,1.0131296252780622
2009-06-18,1.093131328605735,1.060706786439026,1.076878753307609,1.0849949623029351,1.093131328605735,0.9775839512208785,1.034819806729488,1.0638464064202053,1.093131328605735,1.0,1.04653592383657,1.0698287145011658,1.093131328605735,1.0673042331595963,1.0801804171695761,1.086646611613315,1.093131328605735,0.9848646553867433,1.0386743661441777,1.065827470953504,1.093131328605735,1.0,1.04653592383657,1.0698287145011658,1.093131328605735,1.0009213440367442
2009-06-19,1.1012448314093226,1.0719223686144934,1.0865481607206042,1.0938876339608468,1.1012448314093226,0.9829514677628347,1.0415130000567416,1.071237964072234,1.1012448314093226,1.0,1.0504234849126861,1.0757869824287174,1.1012448314093226,1.071142146136039,1.0861450500403134,1.093682911693929,1.1012448314093226,0.9884061243732937,1.0444098073425374,1.072728962054329,1.1012448314093226,1.0,1.0504234849126861,1.0757869824287174,1.1012448314093226,1.0083504405400627
2009-06-22,1.1057116162154406,1.074713655531319,1.0901746481639458,1.0979336328143756,1.1057116162154406,0.9826070430318675,1.043472432151391,1.0744256557041933,1.1057116162154406,1.0,1.0525637317540346,1.0790672303430704,1.1057116162154406,1.074902191981195,1.0902567231248959,1.0979717054644245,1.1057116162154406,0.9918757407586473,1.0483634889377949,1.0769355865162242,1.1057116162154406,1.0,1.0525637317540346,1.0790672303430704,1.1057116162154406,1.012440434244081
2009-06-23,1.0796301973677538,1.0494626071036648,1.0645094638168608,1.0720605936074097,1.0796301973677538,0.9610971143447841,1.0197312228729014,1.0495278319970716,1.0796301973677538,1.0,1.0400668963949196,1.0599139638455852,1.0796301973677538,1.0428165145572232,1.0611565621190477,1.0703767610795505,1.0796301973677538,0.9622683910852905,1.0203815048108806,1.0498693356573858,1.0796301973677538,1.0,1.0400668963949196,1.0599139638455852,1.0796301973677538,0.9885590870314739
2009-06-24,1.080053387429042,1.0538482887762635,1.0669200249702617,1.0734790009373583,1.080053387429042,0.968642208087368,1.023879579472253,1.0518546634929862,1.080053387429042,1.0,1.0402696666718134,1.0602247395771616,1.080053387429042,1.0507722762517726,1.0653659658647117,1.0726980392290002,1.080053387429042,0.9696096423013997,1.0244291617558465,1.052146140271661,1.080053387429042,1.0,1.0402696666718134,1.0602247395771616,1.080053387429042,0.9889465793243422
2009-06-25,1.1009776387578998,1.0675993103729795,1.0842467671345892,1.0926017733969053,1.1009776387578998,0.9804707249664907,1.0400877307147696,1.0703789056128317,1.1009776387578998,1.0,1.0502954603372787,1.075590765647385,1.1009776387578998,1.0743325150507057,1.0876157723041342,1.0942869596697078,1.1009776387578998,0.9913500662073835,1.0458240169420334,1.073321437031454,1.1009776387578998,1.0,1.0502954603372787,1.075590765647385,1.1009776387578998,1.0081057866537635
2009-06-26,1.1117796314211508,1.0787402672031343,1.0952188622477084,1.103488972417684,1.1117796314211508,0.9885818894301567,1.0495034555797673,1.0804776027686571,1.1117796314211508,1.0,1.055471203445863,1.0835233649201226,1.1117796314211508,1.0876965952535929,1.0997058883863036,1.1057347844609966,1.1117796314211508,1.0036818923490392,1.0574495689874612,1.0845499321234355,1.1117796314211508,1.0,1.055471203445863,1.0835233649201226,1.1117796314211508,1.0179965881813042
