variant,rebalance,model,absolute_filter,core_share,tilt_share,cost_bps,full_total_return,full_cagr,full_volatility,full_sharpe,full_sortino,full_max_drawdown,full_calmar,pre2018_total_return,pre2018_cagr,pre2018_volatility,pre2018_sharpe,pre2018_sortino,pre2018_max_drawdown,pre2018_calmar,holdout_total_return,holdout_cagr,holdout_volatility,holdout_sharpe,holdout_sortino,holdout_max_drawdown,holdout_calmar,2009_2013_cagr,2009_2013_sharpe,2009_2013_max_drawdown,2014_2017_cagr,2014_2017_sharpe,2014_2017_max_drawdown,2018_2021_cagr,2018_2021_sharpe,2018_2021_max_drawdown,2022_2026_cagr,2022_2026_sharpe,2022_2026_max_drawdown,cash_exposure_mean_weight,annualized_turnover,full_cagr_alpha_vs_same_freq_ew,holdout_cagr_alpha_vs_same_freq_ew,full_mdd_improvement_vs_same_freq_ew,holdout_mdd_improvement_vs_same_freq_ew,positive_era_count,worst_era_cagr,median_era_sharpe,robustness_score
monthly_long_6_12_top3_none_core075_10bp,monthly,long_6_12,none,0.75,0.25,10.0,5.396650773208718,0.11321281337534761,0.1934928150761209,0.6667877854268442,0.8760215543808726,-0.36706355371963517,0.30842836949652613,1.324527737861005,0.10227366472363575,0.19891416740206866,0.6011377994454864,0.802915581555052,-0.30370565179924036,0.33675258961345267,1.7518066009807258,0.12453957329760512,0.18785960038968905,0.7375289646327627,0.9530976206793442,-0.3670635537196354,0.33928613188529455,0.10959292628537964,0.6249037463153727,-0.30370565179924036,0.09426473381017764,0.5722927611616748,-0.275513085207292,0.016977549190153374,0.18648898227054034,-0.3670635537196354,0.22677691958745694,1.168821160334864,-0.23273376486136577,0.0,2.2252445741932343,-0.0011398712327932436,0.006386980530158848,-0.012016021631181761,-0.012016021631183316,4,0.016977549190153374,0.5985982537385237,10.330667435444836
bimonthly_classic_6_12minus1_top3_none_core100_10bp,bimonthly,classic_6_12minus1,none,1.0,0.0,10.0,4.91097213105965,0.10870522535437255,0.18776040627945567,0.6586535700370423,0.8736486140362996,-0.35663695100991843,0.3048064005890106,1.2671945933769546,0.10012855000195864,0.19556130919578177,0.5971816028245415,0.7961803675281448,-0.27964624446110986,0.3580543346645351,1.607174588509999,0.1175215730321888,0.17961209986018056,0.7268943810321375,0.96134594324676,-0.356636951009918,0.3295271920068668,0.10021464149207349,0.5949761961101565,-0.2559428809659069,0.10053526564921689,0.5997534535592534,-0.27964624446111064,0.01340406371846603,0.16600226614066652,-0.356636951009918,0.2162218279488617,1.1956236994224623,-0.21868236208814018,0.0,0.28669017107735534,0.0,0.0,0.0,0.0,4,0.01340406371846603,0.597364824834705,10.3808585942065
bimonthly_classic_6_12minus1_top3_ma200_core100_10bp,bimonthly,classic_6_12minus1,ma200,1.0,0.0,10.0,4.91097213105965,0.10870522535437255,0.18776040627945567,0.6586535700370423,0.8736486140362996,-0.35663695100991843,0.3048064005890106,1.2671945933769546,0.10012855000195864,0.19556130919578177,0.5971816028245415,0.7961803675281448,-0.27964624446110986,0.3580543346645351,1.607174588509999,0.1175215730321888,0.17961209986018056,0.7268943810321375,0.96134594324676,-0.356636951009918,0.3295271920068668,0.10021464149207349,0.5949761961101565,-0.2559428809659069,0.10053526564921689,0.5997534535592534,-0.27964624446111064,0.01340406371846603,0.16600226614066652,-0.356636951009918,0.2162218279488617,1.1956236994224623,-0.21868236208814018,0.0,0.28669017107735534,0.0,0.0,0.0,0.0,4,0.01340406371846603,0.597364824834705,10.3808585942065
bimonthly_classic_6_12minus1_top3_ma200_r12_core100_10bp,bimonthly,classic_6_12minus1,ma200_r12,1.0,0.0,10.0,4.91097213105965,0.10870522535437255,0.18776040627945567,0.6586535700370423,0.8736486140362996,-0.35663695100991843,0.3048064005890106,1.2671945933769546,0.10012855000195864,0.19556130919578177,0.5971816028245415,0.7961803675281448,-0.27964624446110986,0.3580543346645351,1.607174588509999,0.1175215730321888,0.17961209986018056,0.7268943810321375,0.96134594324676,-0.356636951009918,0.3295271920068668,0.10021464149207349,0.5949761961101565,-0.2559428809659069,0.10053526564921689,0.5997534535592534,-0.27964624446111064,0.01340406371846603,0.16600226614066652,-0.356636951009918,0.2162218279488617,1.1956236994224623,-0.21868236208814018,0.0,0.28669017107735534,0.0,0.0,0.0,0.0,4,0.01340406371846603,0.597364824834705,10.3808585942065
bimonthly_long_6_12_top3_none_core100_10bp,bimonthly,long_6_12,none,1.0,0.0,10.0,4.91097213105965,0.10870522535437255,0.18776040627945567,0.6586535700370423,0.8736486140362996,-0.35663695100991843,0.3048064005890106,1.2671945933769546,0.10012855000195864,0.19556130919578177,0.5971816028245415,0.7961803675281448,-0.27964624446110986,0.3580543346645351,1.607174588509999,0.1175215730321888,0.17961209986018056,0.7268943810321375,0.96134594324676,-0.356636951009918,0.3295271920068668,0.10021464149207349,0.5949761961101565,-0.2559428809659069,0.10053526564921689,0.5997534535592534,-0.27964624446111064,0.01340406371846603,0.16600226614066652,-0.356636951009918,0.2162218279488617,1.1956236994224623,-0.21868236208814018,0.0,0.28669017107735534,0.0,0.0,0.0,0.0,4,0.01340406371846603,0.597364824834705,10.3808585942065
bimonthly_long_6_12_top3_ma200_core100_10bp,bimonthly,long_6_12,ma200,1.0,0.0,10.0,4.91097213105965,0.10870522535437255,0.18776040627945567,0.6586535700370423,0.8736486140362996,-0.35663695100991843,0.3048064005890106,1.2671945933769546,0.10012855000195864,0.19556130919578177,0.5971816028245415,0.7961803675281448,-0.27964624446110986,0.3580543346645351,1.607174588509999,0.1175215730321888,0.17961209986018056,0.7268943810321375,0.96134594324676,-0.356636951009918,0.3295271920068668,0.10021464149207349,0.5949761961101565,-0.2559428809659069,0.10053526564921689,0.5997534535592534,-0.27964624446111064,0.01340406371846603,0.16600226614066652,-0.356636951009918,0.2162218279488617,1.1956236994224623,-0.21868236208814018,0.0,0.28669017107735534,0.0,0.0,0.0,0.0,4,0.01340406371846603,0.597364824834705,10.3808585942065
bimonthly_long_6_12_top3_ma200_r12_core100_10bp,bimonthly,long_6_12,ma200_r12,1.0,0.0,10.0,4.91097213105965,0.10870522535437255,0.18776040627945567,0.6586535700370423,0.8736486140362996,-0.35663695100991843,0.3048064005890106,1.2671945933769546,0.10012855000195864,0.19556130919578177,0.5971816028245415,0.7961803675281448,-0.27964624446110986,0.3580543346645351,1.607174588509999,0.1175215730321888,0.17961209986018056,0.7268943810321375,0.96134594324676,-0.356636951009918,0.3295271920068668,0.10021464149207349,0.5949761961101565,-0.2559428809659069,0.10053526564921689,0.5997534535592534,-0.27964624446111064,0.01340406371846603,0.16600226614066652,-0.356636951009918,0.2162218279488617,1.1956236994224623,-0.21868236208814018,0.0,0.28669017107735534,0.0,0.0,0.0,0.0,4,0.01340406371846603,0.597364824834705,10.3808585942065
monthly_long_6_12_top3_ma200_r12_core050_10bp,monthly,long_6_12,ma200_r12,0.5,0.5,10.0,5.132383866973095,0.1105017382257214,0.18921861531687006,0.6643843064409174,0.8494975505421075,-0.33888006917457947,0.3260791892980719,1.2141784285270845,0.09610234946399498,0.1856013221923573,0.5994692853903817,0.7795474755280907,-0.30248613992705475,0.3177082741284288,1.7695978733983266,0.12538020474736533,0.19279698170133494,0.7277205064666674,0.9162484942648206,-0.338880069174581,0.3699840036410437,0.10405441323503606,0.6244678703504591,-0.30248613992705475,0.0873301061522056,0.5688756940751063,-0.24614465811266628,0.01063951507453087,0.14857458481213556,-0.338880069174581,0.2351263453675394,1.1191135308718672,-0.2488407968587616,0.07400317895175625,3.6980503224399577,-0.003850946382419451,0.0072276119799190575,0.016167462913873942,0.016167462913871056,4,0.01063951507453087,0.5966717822127827,10.39823636667277
monthly_classic_6_12minus1_top3_ma200_core050_10bp,monthly,classic_6_12minus1,ma200,0.5,0.5,10.0,5.248571466259106,0.1117069859576092,0.18913920628701145,0.6704744124713693,0.8706745285273464,-0.3028431116713146,0.36886091065808485,1.2191265926605999,0.0963848423249154,0.18921278805704453,0.5930330595425466,0.779342357704558,-0.2588489530980246,0.3723594056353592,1.8157796346207715,0.1275402022224359,0.18906035867344684,0.7487283431200893,0.9608295065882225,-0.30284311167131517,0.4211428205138083,0.1070083285284733,0.6256123487372908,-0.2588489530980246,0.08453668435522999,0.5525649688893092,-0.2553202993832938,0.029980509487392837,0.26767777637922874,-0.30284311167131517,0.21945978466169747,1.0831656265640635,-0.24884079685876126,0.05404394500419657,3.042717362208289,-0.002645698650531658,0.00938760945498962,0.0522044204171388,0.05220442041713691,4,0.029980509487392837,0.5890886588133,10.548991671695417
monthly_classic_6_12minus1_top3_ma200_r12_core000_10bp,monthly,classic_6_12minus1,ma200_r12,0.0,1.0,10.0,5.287585602791253,0.11210695885822552,0.20275074897443307,0.6406490393572313,0.7804597652165496,-0.288195030551582,0.3889968492644091,1.2629676793134421,0.09886369911265391,0.19062709164826358,0.6020969662695165,0.7271344014547286,-0.2734084427949739,0.36159709664412504,1.7784690255491595,0.12579758141702047,0.2142903817746703,0.6773579618178364,0.8364882774074892,-0.2881950305515807,0.43650156345949004,0.12382661696685093,0.6832664453286749,-0.2734084427949739,0.070780292819149,0.4938034548395425,-0.25155555852217626,0.02779134264281602,0.25231858643103283,-0.2881950305515807,0.2181795042809469,0.9442952065261406,-0.28218514256015725,0.15760824813462515,5.411904637318873,-0.0022457257499153283,0.0076449886495741914,0.06685250153687139,0.06685250153687139,4,0.02779134264281602,0.5885349500841087,10.52035257656095
bimonthly_classic_6_12minus1_top3_ma200_core075_10bp,bimonthly,classic_6_12minus1,ma200,0.75,0.25,10.0,5.0241654599039824,0.10992730746462542,0.18786258100837036,0.6645092613969745,0.8691610346922487,-0.3586897237780534,0.30646907390256095,1.197357722839766,0.09612307778081974,0.19152251455048044,0.5862298337179368,0.775545294176699,-0.2685911566272068,0.35787878866851347,1.7415497246022484,0.12405275348610822,0.18412293822853182,0.7462868749816974,0.965228419213112,-0.3586897237780522,0.34584975610527613,0.0995063114393766,0.5917326375494786,-0.266508087158598,0.09272352805869022,0.58000243819995,-0.26859115662720867,0.014574573922920608,0.17271464383958665,-0.3586897237780522,0.22828894766988816,1.1895444613374884,-0.23281634542910234,0.02490243394195395,1.2307777718103434,0.0012220821102528756,0.006531180453919427,-0.0020527727681349806,-0.0020527727681342034,4,0.014574573922920608,0.5858675378747142,10.350585170903363
bimonthly_long_6_12_top3_ma200_r12_core075_10bp,bimonthly,long_6_12,ma200_r12,0.75,0.25,10.0,4.5653422011385665,0.10483233370488709,0.1877312212451585,0.639672262143923,0.8312104956933939,-0.37851951285268504,0.27695357873316956,1.187602059988074,0.0955546197670265,0.18919113123364537,0.5882906861847318,0.7756662718436068,-0.28046594951931314,0.3406995392160663,1.5440377401952645,0.11434949635070457,0.1862568225906973,0.6919577432119414,0.886151150632344,-0.37851951285268515,0.3020967016704576,0.1030170764414644,0.6158131817769236,-0.28046594951931314,0.08750280279886691,0.5555161737178321,-0.26292181777058343,0.002356412538225161,0.10101860146696606,-0.37851951285268515,0.22127707570556554,1.145156307282155,-0.23281634542910223,0.0355368859696688,1.333881387143082,-0.003872891649485455,-0.003172076681484226,-0.0218825618427666,-0.021882561842767156,4,0.002356412538225161,0.5856646777473778,10.189735408552275
monthly_long_6_12_top3_ma200_core050_10bp,monthly,long_6_12,ma200,0.5,0.5,10.0,5.292773175115984,0.1121599656125305,0.19380262806993512,0.6611313926170275,0.8544466374937866,-0.3373994912820102,0.33242482134859924,1.2305622095256883,0.09703558087269859,0.193543691864613,0.5871914448099151,0.7740714371313875,-0.2825300919946071,0.34345219720719444,1.8211601309492553,0.12778981616886687,0.1940593162982469,0.7355892193723784,0.9323673808328029,-0.3373994912820104,0.37874928525619983,0.10696089850117163,0.6155165319395315,-0.2825300919946071,0.08599345290543514,0.5521969759145379,-0.26114029152736506,0.0148424732903778,0.17449379276677854,-0.3373994912820104,0.23563460976612016,1.119741690515694,-0.2488407968587617,0.04039832405251935,3.9149085510163295,-0.0021927189956103543,0.009637223401420592,0.01764804080644322,0.017648040806441667,4,0.0148424732903778,0.5838567539270347,10.36566970961478
bimonthly_classic_6_12minus1_top3_none_core075_10bp,bimonthly,classic_6_12minus1,none,0.75,0.25,10.0,5.292690713097717,0.11274204136809018,0.19269607460097538,0.6661082024448314,0.8757151624929372,-0.35898338266018237,0.31405922060412766,1.2199954771663193,0.09743362798575661,0.19797192145963718,0.5796488307412718,0.7719275146296267,-0.2810165584195533,0.3467184586336359,1.8345511411266027,0.12840923441386942,0.18726251716789197,0.7581418962359605,0.9844350658334466,-0.3589833826601826,0.35770244701110004,0.10130093495937742,0.5877014658924767,-0.2810165584195533,0.09348726588960443,0.5702922121704359,-0.270088146144812,0.021521448964597623,0.21231532735254383,-0.3589833826601826,0.22992590415358882,1.187306863527274,-0.23281634542910234,0.0,1.28394722417116,0.004036816013717637,0.010887661381680624,-0.002346431650263936,-0.002346431650264602,4,0.021521448964597623,0.5789968390314564,10.355184503853078
bimonthly_long_6_12_top3_ma200_core075_10bp,bimonthly,long_6_12,ma200,0.75,0.25,10.0,4.675465270383366,0.10609032265193652,0.19032830206465343,0.6396736318724272,0.8345922982756085,-0.3734853650914707,0.28405483204396464,1.1663028681371288,0.0943057019949971,0.19375551177061603,0.5729417649216081,0.7599740512692528,-0.27909032079322005,0.3379038790272804,1.619885406542386,0.11815195664765255,0.18683244887553643,0.7091676865833619,0.9101864159153458,-0.37348536509147046,0.31634962890370794,0.09777512720172177,0.5787217829657174,-0.27909032079322005,0.09079802946805438,0.566389767717241,-0.2703712135601918,0.008979585903816867,0.14020166244715107,-0.37348536509147046,0.22210262104330258,1.1475718914123714,-0.23281634542910234,0.01844851717804564,1.3918174235932936,-0.0026149027024360283,0.0006303836154637477,-0.016848414081552243,-0.016848414081552465,4,0.008979585903816867,0.5725557753414792,10.18611799125562
