core_share,min_full_cagr,max_full_cagr,median_full_cagr,min_holdout_cagr,max_holdout_cagr,median_holdout_cagr,worst_full_mdd,best_full_mdd,min_rolling3y_positive_alpha_share,median_rolling3y_positive_alpha_share,min_positive_era_count,max_turnover
0.25,0.10460579753763266,0.11410374246745358,0.11372521682277759,0.1204235152666373,0.13095082433285876,0.1294990231650086,-0.3390621296493407,-0.299745336176403,0.35533869115958666,0.49368904188181295,4,4.181653487195121
0.5,0.10760634470343611,0.11490725185821304,0.11380018227890476,0.1205006380054836,0.127530039499264,0.12638312905338345,-0.3404880584622504,-0.3130126085118141,0.36739380022962115,0.5129087779690189,4,2.916703819642933
0.75,0.10986118798085798,0.11507051480169483,0.11290677968912322,0.11987707196093766,0.12335530764264235,0.12253107713601863,-0.34587674873627483,-0.3308810904726378,0.37973593570608494,0.5333906563485239,4,1.6414516340939196
