variant,rebalance,model,top_k,absolute_filter,cost_bps,full_total_return,full_cagr,full_volatility,full_sharpe,full_sortino,full_max_drawdown,full_calmar,pre2018_total_return,pre2018_cagr,pre2018_volatility,pre2018_sharpe,pre2018_sortino,pre2018_max_drawdown,pre2018_calmar,holdout_total_return,holdout_cagr,holdout_volatility,holdout_sharpe,holdout_sortino,holdout_max_drawdown,holdout_calmar,2009_2013_cagr,2009_2013_sharpe,2009_2013_max_drawdown,2014_2017_cagr,2014_2017_sharpe,2014_2017_max_drawdown,2018_2021_cagr,2018_2021_sharpe,2018_2021_max_drawdown,2022_2026_cagr,2022_2026_sharpe,2022_2026_max_drawdown,cash_exposure,annualized_turnover,signal_count,positive_era_count,worst_era_cagr,median_era_sharpe,holdout_cagr_alpha_vs_equal_weight,holdout_mdd_improvement_vs_equal_weight
bimonthly_long_6_12_top1_ma200_r6_20bp,bimonthly,long_6_12,1,ma200_r6,20.0,3.047389551861479,0.08458417792587158,0.27392883404815577,0.4417493117850616,0.5828841909521696,-0.5031306461108181,0.16811573411340425,0.46764578401027634,0.045742994630776135,0.24091134171060222,0.3103794420269547,0.41688830857880615,-0.5031306461108181,0.09091673302822606,1.7577427714214298,0.12482058804923724,0.303372454181986,0.5514198796216041,0.7268290438234066,-0.4750211273950178,0.2627684977587092,0.021858144508209776,0.21651937091924636,-0.5031306461108181,0.07416799762647885,0.4596027146455214,-0.2489763784095803,-0.012622593246535918,0.06192591198263654,-0.4750211273950178,0.2590022018097413,0.8492657234658204,-0.3356681259491172,0.06838618078561287,6.976810222432561,105,3,-0.012622593246535918,0.33806104278238386,0.005290350267338484,-0.12050259637459271
quarterly_long_6_12_top3_ma200_20bp,quarterly,long_6_12,3,ma200,20.0,1.5474790996247414,0.056085254012277375,0.2204755897269712,0.36517429763998893,0.465680932074992,-0.45739985160565955,0.12261756057723963,0.47702996909706075,0.04698049248773928,0.2118281985781341,0.32798715677114376,0.4302154932404343,-0.45739985160565955,0.10271208511069393,0.7247308131344605,0.06524229341593779,0.22871692609197433,0.39980691975305144,0.4996129006174131,-0.4495763555632426,0.14511949440535035,0.041445972263197906,0.2949111852371793,-0.45739985160565955,0.05350715613347079,0.38037846561582833,-0.2603867777646337,-0.01879554417353435,-0.009596600454551905,-0.4495763555632426,0.14365547254363298,0.6637567602864688,-0.28333709745828317,0.07262924199175388,4.735490009514748,70,3,-0.01879554417353435,0.3376448254265038,-0.05428794436596096,-0.09505782454281753
bimonthly_current_top1_ma200_r12_20bp,bimonthly,current,1,ma200_r12,20.0,1.1745269129687697,0.04614849772612262,0.23967985861386973,0.3134340809599737,0.3960754100960654,-0.451155010861379,0.10228967121081609,0.5352191807165789,0.051245216413101424,0.21398735800338972,0.3458440814551465,0.4291188407246539,-0.35050812834885436,0.14620264772318772,0.41642766080722393,0.04119326594112804,0.2628940997259512,0.29001209816382695,0.37718312871568377,-0.43091428578918634,0.09559503432494874,0.07573493973084178,0.4534304152378464,-0.35050812834885436,0.023983728198849308,0.22022005255328425,-0.2721148945126014,-0.026179863305550444,-0.0173153041783478,-0.43091428578918634,0.10313331549233817,0.4886664823403614,-0.3003894835076989,0.14576431613819216,8.765735920492192,105,3,-0.026179863305550444,0.3368252338955653,-0.07833697184077071,-0.07639575476876126
bimonthly_long_6_12_top1_ma200_20bp,bimonthly,long_6_12,1,ma200,20.0,3.477107760268277,0.09095885689306327,0.276989336593581,0.46163012505712475,0.6219447436150405,-0.47502112739501945,0.1914838133450503,0.5305418580886059,0.050871324580600286,0.24535953790537351,0.32953302831587883,0.4521452749189268,-0.430852059054439,0.1180714435768139,1.9251782540984816,0.13253458507170524,0.3053571055855701,0.5728495878801356,0.7697427888364772,-0.4750211273950178,0.27900776918811065,0.05261072981678527,0.32886556972574466,-0.430852059054439,0.0491228755902291,0.33573940574015576,-0.25880491326581145,-0.006643573318995344,0.08967918735377041,-0.4750211273950178,0.268533722621094,0.8683922464545479,-0.335668125949117,0.029578797917652628,6.499763369616659,105,3,-0.006643573318995344,0.33230248773295024,0.013004347289806484,-0.12050259637459271
bimonthly_current_top1_ma200_r6_10bp,bimonthly,current,1,ma200_r6,10.0,1.1676516673399506,0.04595611196495919,0.2470256379299685,0.3106262727594058,0.405413625527711,-0.48527633557347927,0.09470091285339553,0.43606848203789017,0.04309466189959288,0.23021909309306388,0.30264184381626946,0.3990908777586054,-0.48527633557347927,0.08880437544654926,0.5094347480308792,0.048899670237198656,0.26277309651034764,0.31889893244794804,0.41559929533226575,-0.39163710090987325,0.12485964716721731,0.003792124851923262,0.1375003343895284,-0.48527633557347927,0.09047939144685468,0.5194709242265655,-0.21793787722437252,-0.02095916224547767,0.008061045155826316,-0.39163710090987325,0.11326652236236323,0.5204556718300576,-0.29893131140703133,0.08684335068622812,9.481306199716043,105,3,-0.02095916224547767,0.3284856293080469,-0.0706305675447001,-0.03711856988944817
quarterly_current_top1_ma200_r12_20bp,quarterly,current,1,ma200_r12,20.0,0.4345833461408295,0.021282487292319408,0.25296446434103287,0.21235452533853583,0.27633238364437684,-0.5678322184246302,0.03748023905963745,0.8705306902019989,0.07649649250656787,0.23565129337985713,0.4377935068214288,0.5900190624559206,-0.38835571524952117,0.196975323145221,-0.23306078127704688,-0.03029919220531818,0.2689819109318574,0.01761439377084724,0.022563678633557717,-0.56783221842463,-0.05335941009014774,0.08244427459645287,0.4432398755826149,-0.38835571524952117,0.07019029048471315,0.435550440175023,-0.25938732429404276,-0.08563860491752373,-0.31404155529215394,-0.5142976956999696,0.019993895637462122,0.22069291267408792,-0.45872706531383756,0.1027592768791627,6.7735490009514745,70,3,-0.08563860491752373,0.3281216764245555,-0.14982942998721693,-0.21331368740420498
bimonthly_classic_6_12minus1_top1_none_10bp,bimonthly,classic_6_12minus1,1,none,10.0,2.919872442827703,0.08256955082688666,0.27799709507862064,0.43232917866587883,0.6000326122952796,-0.5195833694639369,0.1589149223772791,0.6215976397434413,0.05797521257781524,0.24770616007071575,0.35638133173435865,0.516730989722396,-0.40482990558946597,0.1432088187590749,1.417290421961816,0.10776564084804185,0.3053087217652455,0.49826574157964165,0.6762691343149605,-0.5195833694639364,0.2074077947475987,0.09925261329447044,0.4872382046410596,-0.40482990558946597,0.01263897450196172,0.16604531573390294,-0.24388274540039012,-0.04752388256135309,-0.08284611994534112,-0.5195833694639364,0.2621893391206396,0.8601433162681166,-0.3356681259491171,0.0,6.261239943208708,105,3,-0.04752388256135309,0.32664176018748126,-0.011764596933856897,-0.16506483844351127
quarterly_current_top1_ma200_10bp,quarterly,current,1,ma200,10.0,0.7360178552078571,0.03271245860849881,0.2589121686983886,0.25750178033861515,0.34890013212292437,-0.5522556303186809,0.05923426908227623,1.158883278448947,0.09481734658380447,0.24641771536279836,0.49928495153136776,0.7168891486191744,-0.4458593575634542,0.2126620087149571,-0.1958722953956512,-0.02496049683610113,0.27067450340803273,0.04005462500543711,0.05214334652995035,-0.5522556303186793,-0.04519736054424229,0.07323852412460496,0.4010184284061606,-0.4458593575634542,0.12022981749486283,0.6494747238981595,-0.25040851224309235,-0.0821181943157544,-0.2854236843032766,-0.5137231669967126,0.02708395530357599,0.24388785073099534,-0.4566261009935578,0.029019980970504282,6.893434823977165,70,3,-0.0821181943157544,0.32245313956857796,-0.14449073461799988,-0.19773709929825423
quarterly_current_top1_ma200_r6_10bp,quarterly,current,1,ma200_r6,10.0,0.7486227799902379,0.03314854297723313,0.25810335704562937,0.2591760154418984,0.34871453619054926,-0.5522556303186792,0.060023911314593136,1.1745585557838778,0.09575006209811443,0.24470626200919182,0.5046152341397367,0.7147366112493442,-0.4458593575634542,0.2147539587850579,-0.1958722953956512,-0.02496049683610113,0.27067450340803273,0.04005462500543711,0.05214334652995035,-0.5522556303186793,-0.04519736054424229,0.07323852412460496,0.4010184284061606,-0.4458593575634542,0.12226892843826342,0.6671843734385826,-0.25040851224309235,-0.0821181943157544,-0.2854236843032766,-0.5137231669967126,0.02708395530357599,0.24388785073099534,-0.4566261009935578,0.04376784015223597,7.013320647002854,70,3,-0.0821181943157544,0.32245313956857796,-0.14449073461799988,-0.19773709929825423
bimonthly_current_top1_ma200_10bp,bimonthly,current,1,ma200,10.0,1.353747832656274,0.05097146137752051,0.24978903703739563,0.32959775897898724,0.43705569238618575,-0.425049740198288,0.11991881551025545,0.4574749159033069,0.044895523846592456,0.2353119529013517,0.30860803836157524,0.416981211622934,-0.425049740198288,0.10562416489338036,0.6149491198601436,0.05714975527543009,0.2634830389778286,0.3493577787855947,0.4585141313362361,-0.39163710090987325,0.14592528425590062,0.02833689734268008,0.23895615746311494,-0.425049740198288,0.06451702067856657,0.39717582927281236,-0.24535507754313812,-0.004222921004516378,0.08958217992151514,-0.39163710090987325,0.11326652236236323,0.5204556718300576,-0.29893131140703133,0.057501183151916706,9.242782773308091,105,3,-0.004222921004516378,0.31806599336796365,-0.06238048250646866,-0.03711856988944817
bimonthly_long_6_12_top1_none_20bp,bimonthly,long_6_12,1,none,20.0,3.3080991009657605,0.08852344542960044,0.27992019109609206,0.45150932833508545,0.6203103152350959,-0.4750211273950188,0.18635685935709126,0.47276464089996617,0.046167553977628284,0.25191879433673503,0.3092083016066382,0.441579905550795,-0.4523371194091744,0.1020644824327718,1.9251782540984816,0.13253458507170524,0.3053571055855701,0.5728495878801356,0.7697427888364772,-0.4750211273950178,0.27900776918811065,0.04380471059701674,0.2962180608135756,-0.4523371194091744,0.0491228755902291,0.33573940574015576,-0.25880491326581145,-0.006643573318995344,0.08967918735377041,-0.4750211273950178,0.268533722621094,0.8683922464545479,-0.335668125949117,0.0,6.619025082820634,105,3,-0.006643573318995344,0.31597873327686565,0.013004347289806484,-0.12050259637459271
monthly_current_top3_ma200_r6_20bp,monthly,current,3,ma200_r6,20.0,1.7419413084656195,0.060026134947215315,0.20465624576811137,0.3956270796878341,0.48866666443701023,-0.4416262809122452,0.13592065857861163,0.3777728133458562,0.03768745970786336,0.19721006290891402,0.29113049416668096,0.35897175988145424,-0.4416262809122452,0.08533790070195611,0.9901258624830434,0.08306846424971859,0.2118971921998806,0.49431654971095246,0.612857608752919,-0.38704741926248987,0.21462089686065772,0.021722400445455925,0.2104099449190129,-0.4416262809122452,0.056916885418970775,0.4107652130204228,-0.2928542070867777,-0.022044989598056453,-0.060786922782550455,-0.38704741926248987,0.1829848422165341,0.8231604342953217,-0.2870649235832634,0.13462142632736412,12.489161168708765,209,3,-0.022044989598056453,0.31058757896971784,-0.036461773532180164,-0.03252888824206479
quarterly_current_top1_ma200_20bp,quarterly,current,1,ma200,20.0,0.546632173531217,0.025774418104117514,0.25902689535988627,0.2307749142579848,0.3126054826048608,-0.5742210713251523,0.04488588000547748,1.0468891100435451,0.08797395224484861,0.24655662651935598,0.4731097172053427,0.6796114341657321,-0.45249437137696324,0.19441999240153954,-0.24439865064389354,-0.03197237379916085,0.2707668456904774,0.012719572261632712,0.016545870243001547,-0.5742210713251521,-0.05567955513261986,0.06679370034364984,0.3783766723961875,-0.45249437137696324,0.11288281695703928,0.617610011928915,-0.2519556536413765,-0.08904846279972134,-0.31994747498241083,-0.5214779638918894,0.019993895637462122,0.22069291267408792,-0.45872706531383756,0.029019980970504282,6.893434823977165,70,3,-0.08904846279972134,0.2995347925351377,-0.1515026115810596,-0.21970254030472702
quarterly_current_top1_ma200_r6_20bp,quarterly,current,1,ma200_r6,20.0,0.5547393919217802,0.02608742394752217,0.2582200682828604,0.23189862585996238,0.3119563915501385,-0.5742210713251533,0.04543097641352513,1.0576186017225577,0.08864369749509016,0.24484980747056515,0.477261019319119,0.6764240977585531,-0.45249437137696324,0.19590011081318626,-0.24439865064389354,-0.03197237379916085,0.2707668456904774,0.012719572261632712,0.016545870243001547,-0.5742210713251521,-0.05567955513261986,0.06679370034364984,0.3783766723961875,-0.45249437137696324,0.11434637017050386,0.6321676415005281,-0.2519556536413765,-0.08904846279972134,-0.31994747498241083,-0.5214779638918894,0.019993895637462122,0.22069291267408792,-0.45872706531383756,0.04376784015223597,7.013320647002854,70,3,-0.08904846279972134,0.2995347925351377,-0.1515026115810596,-0.21970254030472702
bimonthly_classic_6_12minus1_top1_none_20bp,bimonthly,classic_6_12minus1,1,none,20.0,2.528807342880977,0.07598177335676382,0.2780235975917373,0.40976743280232036,0.5688816822963616,-0.5243016678718313,0.14491995355494086,0.5284529148454113,0.050704014246952145,0.24778461943161464,0.3278845103799791,0.4755406711185554,-0.4143608627856227,0.12236680343332718,1.308744553794702,0.1018799964013597,0.3052926342001947,0.4803137182841425,0.6520054443653976,-0.5243016678718311,0.19431560615646357,0.09131701724048091,0.4603867575468462,-0.4143608627856227,0.006049898908678353,0.13428818717803326,-0.24535988140479525,-0.05316575081555386,-0.1083612779469923,-0.5243016678718311,0.2561278394323987,0.8457272424581107,-0.3356681259491169,0.0,6.261239943208708,105,3,-0.05316575081555386,0.29733747236243974,-0.017650241380539056,-0.169783136851406
monthly_medium_3_6_12_top1_ma200_r6_10bp,monthly,medium_3_6_12,1,ma200_r6,10.0,1.455311030535575,0.053283588020420325,0.26762799964456235,0.33359703108175504,0.4400880348929633,-0.4841595273809973,0.1100537839431798,0.10535809994945255,0.011630597441110835,0.23833426472366517,0.16887067335355113,0.2308356898314813,-0.4841595273809973,0.024022242222568976,1.2212810768273643,0.09695674533988496,0.2942231694920148,0.47167075639539435,0.6131004610440742,-0.3796903056538421,0.25535744235798047,-0.019982518631521895,0.05671991837723191,-0.4841595273809973,0.050064870523498506,0.35022819022767676,-0.30796197150734805,0.0274220312024116,0.23659355910167065,-0.34194017951272426,0.16098251784172457,0.6183401298940258,-0.3796903056538423,0.06267672007540057,13.003770028275213,209,3,-0.019982518631521895,0.2934108746646737,-0.022573492442013787,-0.02517177463341702
