0,benchmark_monthly_ew_10bp,core025_none_10bp,core025_vol12_10bp,core025_vol15_10bp,core025_trend200_half_10bp,core025_vol15_trend200_half_10bp,core050_none_10bp,core050_vol12_10bp,core050_vol15_10bp,core050_trend200_half_10bp,core050_vol15_trend200_half_10bp,core075_none_10bp,core075_vol12_10bp,core075_vol15_10bp,core075_trend200_half_10bp,core075_vol15_trend200_half_10bp
2009-06-16,1.0965672710655907,1.0240636805145826,1.0098551604681492,1.0123204052119263,1.0125601876179513,1.0064298544175514,1.048182245590573,1.019719630320576,1.024655355982218,1.025140346863055,1.012864871960725,1.0723519484551147,1.0295932573091056,1.0370043451260584,1.0377404471482852,1.019305048614577
2009-06-17,1.1064642990462419,1.0263831224139552,1.0107793703743948,1.0134783396586855,1.0148535748061558,1.0075810510057828,1.0529243775252288,1.021585151168264,1.02699794497102,1.0297782338305306,1.0151805052927978,1.0796199738471952,1.0324171890211253,1.0405583056569314,1.0447738879240758,1.022798351153493
2009-06-18,1.093131328605735,1.0232584419196427,1.0095343033315525,1.011918406133099,1.0117639944140677,1.0060301945151164,1.04653592383657,1.0190719790961027,1.0238420814326916,1.0235302157422062,1.0120609555827293,1.0698287145011658,1.0286128754316337,1.0357705197885376,1.0352986537283142,1.0180922818585316
2009-06-19,1.1012448314093226,1.025159901467914,1.0102919630734555,1.0128676713467084,1.0136440945226646,1.0069739360872687,1.0504234849126861,1.0206013178690616,1.025762516776055,1.0273323176446056,1.0139592928985968,1.0757869824287174,1.0309279116129404,1.0386840276403342,1.041064611101054,1.0209560627833392
2009-06-22,1.1057116162154406,1.0262067256109846,1.010709082917408,1.0133902771232484,1.014679159500438,1.0074935008939176,1.0525637317540346,1.0214432756966276,1.0268197877994991,1.0294255160350023,1.0150043981367012,1.0790672303430704,1.032202425061768,1.0402880219840789,1.0442389849083678,1.022532680605832
2009-06-23,1.0796301973677538,1.0200943516954337,1.008273533001302,1.0103387980971072,1.0086354469887209,1.0044597779972675,1.0400668963949196,1.016527109884753,1.0206464148713466,1.0172033951312889,1.0089020608542836,1.0599139638455852,1.0247605803057016,1.030922348434902,1.0257039140595805,1.013326857720691
2009-06-24,1.080053387429042,1.0201935294244924,1.0083130515767402,1.0103883105720086,1.0087335106363766,1.0045090023660053,1.0402696666718134,1.0166068782640494,1.0207465823539161,1.0174017079655913,1.0090010757316423,1.0602247395771616,1.0248813296697146,1.0310743133255555,1.026004659115449,1.0134762289176233
2009-06-25,1.1009776387578998,1.0250972828886673,1.0102670119370334,1.0128364102877716,1.0135821793492656,1.0069428569320595,1.0502954603372787,1.0205509539150994,1.025699273288784,1.0272071073978262,1.0138967771402367,1.075590765647385,1.0308516731903505,1.0385880804388963,1.0408747274619266,1.020861753181566
2009-06-26,1.1117796314211508,1.0276288099722364,1.0112757297709212,1.0141002239723313,1.01608526933036,1.0081993166616214,1.055471203445863,1.0225870543029394,1.0282560639859024,1.0322690735854128,1.0164241474086377,1.0835233649201226,1.0339338196381926,1.0424670080982934,1.048551292164586,1.0246744764020783
2009-06-29,1.0976156577438452,1.0243093777070171,1.009953061510312,1.0124430645648803,1.0128031248492992,1.0065518000328932,1.0486845769931452,1.0199172439080637,1.0249035051329818,1.0256316356541402,1.0131101657137398,1.0731218463490246,1.029892394827254,1.0373808141916094,1.0384854956240541,1.0196750922127233
2009-06-30,1.115181415519965,1.0284260433019627,1.0115933971119837,1.0144982265844442,1.0168735471936245,1.008595003352223,1.05710115832134,1.0232282669142483,1.0290612533809151,1.0338631976162733,1.0172200716662159,1.086021514188458,1.0349044550666127,1.0436885673830982,1.0509688105385682,1.0258751864589222
2009-07-01,1.1126527822881496,1.027833148557403,1.0113489105127207,1.014191839208647,1.0162873125431706,1.008290398801696,1.0558894742237674,1.02273430414881,1.0284406775000203,1.0326781496331583,1.0166066366156161,1.0841648097118335,1.0341560140549644,1.0427459776735153,1.0491720335228034,1.024948684603587
2009-07-02,1.1061843719252167,1.02633932076689,1.0106780197745067,1.0133508684212353,1.0148102651909292,1.007454321505628,1.052820265875079,1.02137741739059,1.0267351055698848,1.0296764108378242,1.0149206903268948,1.0794377131266042,1.0320979537224144,1.040152033790279,1.0445975098963614,1.022399013420016
2009-07-03,1.0996985447377339,1.024841470699639,1.010005322597674,1.0125076332381167,1.013329240744913,1.0066159929900547,1.0497427933841488,1.0200168770826916,1.0250249412213035,1.0266665895685887,1.0132302044636778,1.0746978883736742,1.0300343518620834,1.0375511054606374,1.040010668919762,1.0198424769985934
2009-07-06,1.0887964779968256,1.022323725325146,1.0088745817829319,1.011090234041545,1.0108397776604594,1.0052068414410857,1.0445698509791799,1.0177299365257446,1.0221503154677625,1.0216073625175288,1.0103886563970068,1.066730687845054,1.026565630825018,1.0331791890622488,1.0323006197600606,1.0155451792312857
2009-07-07,1.0850162563817336,1.0214507132887913,1.008482504668515,1.0105987599745236,1.00997657232651,1.0047182271928934,1.0427761664276525,1.0169369545773437,1.021153557452325,1.0198531080345408,1.0094033678570233,1.0639681122375273,1.0253628740860745,1.0316632551332672,1.0296272097379444,1.0140551188333333
2009-07-08,1.0616677681959061,1.0160585661364825,1.006060845621504,1.0075631769807436,1.0046449961402888,1.0017003078318165,1.0316974978138223,1.012039112191624,1.0149970949172555,1.009017978711048,1.0033177463835117,1.0469051009904407,1.0179340631937368,1.0223001095203188,1.0131149285351568,1.0048517807383213
2009-07-09,1.0453281203904001,1.0122850547775042,1.0043661296459663,1.0054388271466994,1.0009138733182144,0.9995883192922181,1.0239444672165872,1.0086115232636985,1.010688703352448,1.0014353808287386,0.999058930533706,1.0349641311058029,1.0127352617712024,1.0157476295289114,1.0015593683990278,0.998411136619925
2009-07-10,1.0435795707059095,1.011881241171807,1.0041847735286498,1.0052114947539648,1.000514595823926,0.9993623097148686,1.0231147945476282,1.0082447277482856,1.0102276507764698,1.0006239466232678,0.9986031831884069,1.0336862957832287,1.0121789240401016,1.015046431011172,1.000322776810846,0.997721905959926
2009-07-13,1.0199340556411236,1.006420498030465,1.0017323074408184,1.0021372947098952,0.9951151941998472,0.9963059980107143,1.0118951890844745,1.0032845776522814,1.003992869044129,0.9896509786260053,0.9924401437194169,1.016406218106144,1.0046556078206454,1.005564172507637,0.9836004352687719,0.9884014879594143
2009-07-14,1.0378764951744528,1.0105641613574055,1.0035932618064938,1.0044700266572835,0.9992123110057515,0.9986251561172959,1.020408731380292,1.0070483862616497,1.0087238801441,0.997977370089782,0.9971167161142622,1.029518503797652,1.0103643710253318,1.0127593995675224,0.9962895055280695,0.9954739089213321
2009-07-15,1.0362931989260475,1.0101985117149468,1.0034290454489492,1.004264179189665,0.9988507687719869,0.9984205064472892,1.019657470128857,1.0067162561719893,1.0083064011211482,0.9972426236054557,0.9967040409306898,1.0283614352337693,1.009860612138575,1.012124470521827,0.995169782800289,0.9948498166647943
2009-07-16,1.0434350885396226,1.0118478741676866,1.0041697881239273,1.0051927103425977,1.0004816036374096,0.9993436346073629,1.0230462389294588,1.0082144195385037,1.0101895541324108,1.0005568980441821,0.9985655249140596,1.0335807086116426,1.0121329540106025,1.0149884911758107,1.0002205975973772,0.9976649550252678
2009-07-17,1.053057310982711,1.0140700497078088,1.0051677860176753,1.0064437144580733,1.0026788170770031,1.0005873593049308,1.0276119055767856,1.0102328855116105,1.0127267142047676,1.0050221989116517,1.0010734904429843,1.0406126024311342,1.0151944657592349,1.0188471679833955,1.0070255282426297,1.0014577730297718
2009-07-21,1.0802116131326835,1.0203411192453982,1.0079841765669642,1.0099740988306452,1.0088794425540788,1.0040972008648088,1.0404964021045722,1.0159290783856958,1.0198866828726205,1.017623459136403,1.0081510709247221,1.0604568921043735,1.0238341761327738,1.0297365104977652,1.0262293186292795,1.0121612593296687
2009-07-22,1.086237988792649,1.0217328626462985,1.0086092203394557,1.0107575998146028,1.0102555522491552,1.0048761427661679,1.0433558685654343,1.0171932389559533,1.0214757003575021,1.020420066741486,1.009721803934579,1.0648609509387943,1.0257515938596846,1.0321531908572599,1.0304912309526386,1.014536692473125
2009-07-23,1.0859711917588466,1.021671247998934,1.0085815486784264,1.010722913006097,1.01019462973029,1.0048416577953474,1.0432292755328951,1.0171372725991534,1.0214053520792752,1.0202962565683662,1.0096522651385311,1.0646659763968784,1.0256667067914094,1.0320462006548659,1.0303025494580957,1.0144315283492087
2009-07-24,1.097913380504842,1.024429201255974,1.0098201688917645,1.0122755405157384,1.012921602398617,1.0063852507827533,1.0488957474084064,1.019642400886385,1.0245542342260034,1.0258381639689047,1.0127649137903385,1.0733932952393654,1.0294663644449809,1.0368352238788165,1.0387481831617091,1.0191388138808928
2009-07-27,1.1053868227211412,1.0261551331383227,1.010595299547393,1.0132471774763945,1.0146281465753704,1.0073512339238866,1.0524418352347369,1.0212101144686476,1.0265248100785582,1.0293062991329793,1.014712814659576,1.0788548663516473,1.03184419672679,1.0398322028328388,1.0440334752305644,1.0220846412467899
2009-07-28,1.109351071948383,1.027070644884162,1.0110064636420166,1.013762577336186,1.0155333742118662,1.0078636347440086,1.0543228393983342,1.022041700125852,1.02757009196803,1.0311459537052952,1.015746068720038,1.081751928834337,1.0331055057076923,1.0414219350015885,1.046837031395622,1.023647240317052
2009-07-29,1.1070046275309975,1.0265287522578574,1.0107630950647262,1.0134575114701403,1.0149975687636308,1.0075603440135528,1.0532094705191977,1.0215494834636107,1.0269513882202204,1.0300570597045182,1.0151344842602992,1.0800371536777675,1.03235893523566,1.0404809704056022,1.045177602753467,1.0227223358383346
2009-07-30,1.109576595809814,1.027122727821503,1.0110298545311829,1.0137918981381584,1.0155848720921339,1.007892784932337,1.0544298486447325,1.0220890085562186,1.0276295574543008,1.0312506105971972,1.0158048499500254,1.0819167410548738,1.0331772608511067,1.0415123739515098,1.0469965240954597,1.0237361356805859
2009-07-31,1.126174781248096,1.0309559463850437,1.0127513855189998,1.015949860959693,1.0193750314169223,1.0100381908701546,1.062305553255588,1.0255708312557714,1.0320061194821133,1.0389531857844105,1.0201310518402982,1.0940466495337684,1.0384583214403655,1.048168531983347,1.0587349245962376,1.0302786882919768
2009-08-03,1.1326806798069937,1.032458359746556,1.0134120993912874,1.0167779879960575,1.0208605678968883,1.0108614991511655,1.0653927539240267,1.0269065742425563,1.0336847617111922,1.0419725213793345,1.0217903783021152,1.0988013579953129,1.040483461167829,1.0507201790954457,1.0633361688911271,1.0327867846137224
2009-08-04,1.1367280766821626,1.0333806781045625,1.0138947423500169,1.017383295472641,1.0217725256856434,1.0114632844282372,1.0672962327155049,1.0278847137923581,1.0349155065189695,1.0438341565260385,1.0230069611998358,1.1017461101629358,1.0419700686886257,1.0525967208411726,1.0661858754968478,1.0346312980763184
2009-08-05,1.12771869287391,1.03132762515795,1.012820393628689,1.0160358992209901,1.0197425350548195,1.0101237284868476,1.0630591461306662,1.0257074045503956,1.0321759055642652,1.0396902126369458,1.0202988842313119,1.095191180336048,1.0386609250241483,1.0484195953106408,1.059842514234363,1.0305254665414945
2009-08-06,1.135403426325825,1.0330788175805588,1.0137367807794115,1.0171851877038007,1.0214740560156066,1.0112663294207849,1.0666732535668868,1.0275645838562153,1.034512702791422,1.0432248721547477,1.0226087924462681,1.1007823383539248,1.0414835250550525,1.0519825577707285,1.0652532106292427,1.0340276173672462
2009-08-07,1.1344226496344012,1.032855318779847,1.0136198253686126,1.0170385078790918,1.021253067817424,1.0111205031054524,1.066211997186828,1.0273275583059682,1.0342144652185357,1.0427737554453822,1.0223139866275974,1.1000687576557375,1.0411232861037805,1.0515278288520045,1.064562661641217,1.0335806496329403
2009-08-10,1.1474502225276264,1.0358240342308578,1.0151733340854932,1.0189868434432132,1.0241884351498045,1.0130575015775367,1.0723388262257167,1.030475948413933,1.0381759293869361,1.048765900105835,1.026229867098312,1.1095471890276523,1.045908309277468,1.057567954180366,1.073735164777268,1.0395176838125948
2009-08-11,1.1544044573636183,1.0374087610696001,1.016002610922053,1.0200268823793424,1.0257553604647944,1.0140914886726184,1.0756093823212856,1.0321565871902845,1.040290594363077,1.0519645604765393,1.028320199089253,1.1146068604013895,1.0484625974106618,1.0607922270603964,1.0786315289246635,1.0426869257161344
2009-08-12,1.1394376627913738,1.0339981369523608,1.0142178543889437,1.017788526978455,1.0223830485063126,1.0118661579486188,1.068570543056606,1.0285395429130884,1.0357394457416333,1.0450804540573915,1.023821419534918,1.1037175154425647,1.0429652987617897,1.0538529978024886,1.0680936512036387,1.0358661332582015
2009-08-13,1.1506354988172516,1.0365498930699717,1.015553171106722,1.0194632166807682,1.0249061402850437,1.0135311028658764,1.0738368522531363,1.0312457381854876,1.0391445179330319,1.050230995443806,1.0271873103088474,1.1118646907571952,1.047078260195062,1.0590447809195047,1.075977866237873,1.0409693044911468
2009-08-14,1.1572292533537212,1.0380524738755468,1.0163394614797128,1.020449344071479,1.0263918423281428,1.0145114921192795,1.0769378755289574,1.0328392592294393,1.0411495669583215,1.0532638497875795,1.0291692876755965,1.1166620885817493,1.0495001440346083,1.0621019201204251,1.0806204220431503,1.0439742653058837
2009-08-17,1.1287146179828653,1.0315545759709093,1.0129391554541498,1.0161848445636785,1.01996693648817,1.0102718071374273,1.0635275267667306,1.0259480910379712,1.0324787495142376,1.0401482969917792,1.0205982434224992,1.0959157825220551,1.0390267279841214,1.0488813476665906,1.0605437289778947,1.0309793378389882
2009-08-18,1.1282404919348668,1.0314465324131448,1.0128826169911143,1.0161139367553889,1.0198601066032689,1.0102013119317526,1.0633045466872653,1.0258335083930163,1.032334575816969,1.0399302186213735,1.020455728700284,1.095570824083179,1.0388525816450054,1.0486615230856942,1.060209904504388,1.0307632651617902
2009-08-19,1.1194569084699788,1.0294449347125465,1.0118351944520128,1.0148003100203606,1.0178809932123565,1.0088953290068932,1.0591736533367346,1.0237107686071798,1.029663636920561,1.0358901335502595,1.0178155237108395,1.0891801791216207,1.0356263743712497,1.0445890879978326,1.054025525607583,1.0267603372428065
2009-08-20,1.1383718442790105,1.0337552588728014,1.0140907579325937,1.0176291287444514,1.0221428987202335,1.0117076872306359,1.0680692917594337,1.028281965197829,1.0354153483920079,1.0445902216280498,1.0235010515022769,1.102942061126772,1.0425738239780826,1.053358839953999,1.0673432256464574,1.0353804095559378
2009-08-21,1.1266929806434092,1.031093886473704,1.0126980797560932,1.0158824990724271,1.0195114219995698,1.009971220952285,1.062576756699351,1.025459519371276,1.031864003855365,1.0392184274383112,1.0199905715068378,1.0944449060251058,1.0382841812643773,1.0479440324046543,1.0591203268608538,1.0300580204085206
2009-08-24,1.152364007159752,1.0369437845082037,1.0157592918323002,1.0197217233346307,1.0252956070693715,1.01378810530569,1.0746497646193607,1.0316634689947233,1.0396701280309155,1.0510260377836151,1.0277068723268334,1.1131222962862104,1.0477131407321016,1.0598461893710553,1.0771948809744027,1.041757034730183
2009-08-25,1.1467010437384024,1.03565331182037,1.01508399620275,1.018874800187659,1.0240196304950904,1.0129461102860093,1.071986489654756,1.0302948934232279,1.0379481168117493,1.048421308851703,1.026004675912368,1.109002111306947,1.0456331361583415,1.0572206036940284,1.0732076801222252,1.0391762618059976
2009-08-26,1.1585526706378584,1.0383540534078015,1.016497276009236,1.0206472674284999,1.0266900341628615,1.0147082637879787,1.077560274767363,1.0331590911674555,1.0415519957295067,1.0538725669966629,1.0295670857873425,1.1176249632481896,1.049986234761174,1.062715511487246,1.0815522187245843,1.0445773840690076
2009-08-27,1.1458815144641004,1.0354665579837867,1.0149862691831584,1.0187522356820486,1.0238349744981956,1.0128242589661078,1.071601067458529,1.0300968367413312,1.0376989118461188,1.048044359284401,1.0257583384935163,1.108405848898944,1.0453321233295367,1.0568406357930529,1.0726306628297309,1.0388027790895595
2009-08-28,1.151619792411557,1.0367741933003904,1.0156705459002662,1.0196104224750513,1.0251279209103277,1.0136774520902392,1.0742997626222288,1.0314836136701266,1.0394438249364915,1.0506837297830247,1.0274831732523886,1.1125808302376567,1.047439790903588,1.059501140420867,1.0766708914202727,1.041417874977768
2009-08-31,1.1477557922507553,1.0358936672750059,1.015209772586539,1.0190325428504454,1.0242572859933488,1.0131029350663123,1.072482534763632,1.0305497958375072,1.0382688479619493,1.0489064495389373,1.0263217164797007,1.1097695114566832,1.046020544934741,1.0577096290295018,1.0739503114716402,1.039656940595524
2009-09-01,1.1501605090832996,1.036440762848676,1.0154781888125994,1.0193690756642195,1.0247982359432992,1.0134375096427308,1.073612756907259,1.0310931183756535,1.0389520697849426,1.0500118263235798,1.0269970766193093,1.1115189166735862,1.0468453032440486,1.058749772601393,1.075643252445588,1.0406793312914702
2009-09-02,1.1281889764709794,1.0314909771792355,1.0124588746246217,1.0155804719959596,1.0199040521132479,1.0096709513291162,1.063358137001994,1.0249616344782435,1.0312292975001964,1.039982630875121,1.0193631685782265,1.0955938953826214,1.0375075698150367,1.0469448727824535,1.0602322311487646,1.0290759141598171
2009-09-03,1.122374415305437,1.0301810625711327,1.0116598412875417,1.0145778533734997,1.018608852013311,1.0086741668041344,1.0606443474944238,1.0233389944564437,1.0291855378494914,1.0373284978473893,1.0173429260207223,1.0913794870392108,1.0350364257611133,1.0438208161560243,1.0561538481094492,1.0260051780472408
2009-09-04,1.1139979302434786,1.0282939932231931,1.010508749980476,1.0131334761153077,1.0167429804573178,1.007238194175111,1.0567348491463502,1.0210014113583263,1.0262412877681926,1.0335049409139796,1.0144325547781337,1.0853081899062864,1.031476483632324,1.039320285003463,1.0502785096904088,1.0215814606859648
2009-09-07,1.1253819488683567,1.0308586050436024,1.0120731346575387,1.0150964495447337,1.019278783528408,1.0091897453368097,1.0620480326211854,1.0241782915568027,1.0302426555870194,1.0387013261544782,1.0183878797367376,1.0935593548193914,1.0363146045383917,1.0454367085490957,1.058263357928672,1.0275934908465234
2009-09-08,1.1281954563924308,1.031492436987384,1.012459765091351,1.0155815893442397,1.0199054955231066,1.0096720621757032,1.0633611613304592,1.0249634427969774,1.0312315751272823,1.0399855887206146,1.0193654199971578,1.0955985920457487,1.0375103237321266,1.0469483543249074,1.0602367762212113,1.0290793362802901
2009-09-09,1.1238237439338037,1.0305075698840989,1.0118590071157925,1.0148277645587969,1.0189316916104634,1.008922623791212,1.0613207825189603,1.0237434512280166,1.0296949622560694,1.0379900629889482,1.0178464885925955,1.0924299640210213,1.0356523793507657,1.0445995137355002,1.0571704196318803,1.0267705850369357
2009-09-10,1.1436491694528088,1.034973876757453,1.0145834046172515,1.0182463098724723,1.0233478276493573,1.012321277068029,1.0705737648550009,1.029276031930235,1.036663399525922,1.0470396395882369,1.0247347415860422,1.1067994815719069,1.0440780336680888,1.0552513497384413,1.0710761430187254,1.0372406185192857
2009-09-11,1.1351258382654197,1.0330537256550407,1.0134121338080186,1.0167766115873274,1.0214492459522344,1.0108601307515654,1.0665957300407904,1.0268974692304957,1.0336675345114454,1.0431490528067604,1.0217733493319698,1.1006217500033315,1.0404556830583551,1.0506719208671775,1.0650978054686595,1.0327393500432285
