asof,industry,rank,topix17_group,execution_etf_code,execution_purity,price_date,member_count,configured_count,coverage,final_score,signal,relative_score,absolute_score,technical_score,rotation_score,macro_score,fundamental_score,fundamental_available,risk_score,penalty,ret_1m,ret_3m,ret_6m,rs_1m,rs_3m,rs_6m,rotation_accel,rsi14,ma50_gap,ma200_gap,breadth_50d,breadth_200d,breadth_positive_3m,breadth_beat_topix_3m,vol20,maxdd_6m
2026-08-21,海運業,1,運輸・物流,1628,50.0,2026-08-21,5,5,1.0,81.72069879770552,LEADING,78.54374256264472,96.48613315029671,94.00779608062433,91.43727589465959,50.0,50.0,False,49.8992860674983,4.0,0.2621088906572009,0.3032987222624861,0.382003722411848,0.25306768575376726,0.2551710418716451,0.29622669764164056,0.1680106717965522,87.32921111932251,0.24617339383860615,0.34079565078409746,1.0,1.0,1.0,1.0,0.22855005646259693,-0.2016194043884717
2026-08-21,鉱業,2,エネルギー資源,1618,70.71067811865474,2026-08-21,4,4,1.0,80.94286112070313,LEADING,73.9625180906238,91.41337566582212,90.24501286391533,86.2035224516263,50.0,50.0,False,33.06217666083334,0.0,0.23789426493976662,0.2984845188770864,0.12849799532981065,0.228853060036333,0.25035683848624535,0.04272097055960322,0.14540078054091787,73.37811709464235,0.20454567447257332,0.2932817874254454,1.0,1.0,0.75,0.5,0.2676991001647147,-0.2533759302103098
2026-08-21,サービス業,3,情報通信・サービスその他,1626,57.73502691896258,2026-08-21,8,8,1.0,79.45652007704702,LEADING,71.91182720492543,90.7735593852294,83.38726180899901,77.93201697031279,50.0,50.0,False,53.40607020945877,0.0,0.10246118520317049,0.27540350253608703,0.33025164956840425,0.09341998029973686,0.227275822145246,0.24447462479819682,0.017661372917988194,61.07413065159348,0.09568369485405914,0.19042934773169384,0.75,0.875,1.0,0.875,0.3254343645834636,-0.0803359388510203
2026-08-21,その他製品,4,情報通信・サービスその他,1626,57.73502691896258,2026-08-21,7,7,1.0,76.22546680819109,LEADING,69.15397600336779,86.83270301542605,76.4736806773211,74.76695768670321,50.0,50.0,False,57.53459113549042,0.0,0.1119950694093439,0.22287727302476257,0.18327414434636302,0.10295386450591026,0.17474959263392154,0.09749711957615559,0.044704000294603086,64.06413276448487,0.10551978491745051,0.16556832876262595,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.25776708087635547,-0.1297739453509159
2026-08-21,証券、商品先物取引業,5,金融（除く銀行）,1632,57.73502691896258,2026-08-21,6,6,1.0,71.35167959188044,IMPROVING,63.854426270936955,82.59755957329568,64.02704517200493,64.89205763374792,50.0,50.0,False,68.16831867401349,0.0,0.028778834725166957,0.16281978373484063,0.1348006290767394,0.019737629821733327,0.1146921033439996,0.049023604306531965,-0.018493071292933205,61.97442949343135,0.07144073962067288,0.17426618377366498,1.0,1.0,1.0,1.0,0.2199318732600985,-0.10899406810845436
2026-08-21,精密機器,6,電機・精密,1625,70.71067811865474,2026-08-21,7,7,1.0,71.2724155493325,IMPROVING,64.1592743482529,81.94212735095189,67.07228254034065,65.66502470301744,50.0,50.0,False,62.048556672718654,0.0,0.09137453179232913,0.09665829505399803,0.2506945683874793,0.0823333268888955,0.048530614663157,0.16491754361727184,0.06615645533450983,61.48398923955765,0.06355878281703697,0.17723806811169318,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.2807903300301477,-0.08041322494253877
2026-08-21,電気機器,7,電機・精密,1625,70.71067811865474,2026-08-21,8,8,1.0,65.23138650891619,IMPROVING,56.642046019295975,78.1153972433465,63.37367196824261,54.53930920126434,50.0,50.0,False,27.284031723261524,0.0,0.03067142891986796,0.09466131475405182,0.3339687960082476,0.02163022401643433,0.046533634363210785,0.24819177123804015,0.0061190125620307345,48.90888007086243,-0.008168814593439766,0.20880603202230064,0.5,0.875,0.625,0.5,0.3914076982265878,-0.15889139092255455
2026-08-21,銀行業,8,銀行,1631,100.0,2026-08-21,8,8,1.0,64.83218279062865,IMPROVING,55.374197724328226,79.01916039007929,57.94522274498923,50.67441162292699,50.0,50.0,False,37.58427010642097,0.0,-0.01977956545016657,0.11362966165042776,0.16661167184173964,-0.0288207703536002,0.06550198125958673,0.0808346470715322,-0.05065476410679577,50.4505425945587,0.020600143472321086,0.22922783302218108,0.625,1.0,1.0,0.875,0.3224798521319802,-0.16902088217982658
2026-08-21,食料品,9,食品,1617,70.71067811865474,2026-08-21,8,8,1.0,64.8142294270278,IMPROVING,58.209242432469665,74.721709918865,53.9085682343379,56.917087166254014,50.0,50.0,False,69.33218048332417,0.0,0.0502112274505222,0.1063544873304123,0.08272769662786628,0.04117002254708857,0.058226806939571274,-0.0030493281423411567,0.021761086900564813,60.973264417343586,0.05206254521869158,0.11746322634850692,0.875,0.75,1.0,0.75,0.2326176637655122,-0.08835740372845136
2026-08-21,パルプ・紙,10,素材・化学,1620,57.73502691896258,2026-08-21,5,5,1.0,64.38730848546997,IMPROVING,56.65279155156751,75.98908388632366,52.22133389459193,53.29898312623408,50.0,50.0,False,64.93597500074912,0.0,0.006988965396142133,0.11301541560760442,0.07204808690590214,-0.002052239507291498,0.06488773521676339,-0.01372893786430529,-0.02368148457954596,57.18621841665649,0.05365092798379245,0.13630206362058317,1.0,1.0,1.0,0.6,0.21463088292086088,-0.13391991750426424
2026-08-21,情報・通信業,11,情報通信・サービスその他,1626,57.73502691896258,2026-08-21,8,8,1.0,64.20876116636344,IMPROVING,57.79955014107455,73.82257770429682,53.689458390356805,56.547376495972216,50.0,50.0,False,67.9571230772985,0.0,0.05306408619318814,0.0685168063256889,0.17983362254863833,0.04402288128975451,0.020389125934847874,0.0940565977784309,0.037226505978138556,59.25623297147178,0.05664622429129773,0.09373275029652861,0.875,0.625,0.75,0.75,0.23071678460628262,-0.09886304071161944
2026-08-21,金属製品,12,鉄鋼・非鉄,1623,57.73502691896258,2026-08-21,6,6,1.0,63.320241607590724,IMPROVING,54.787347995001895,76.11958202647396,56.13043708940401,45.29934199019404,50.0,50.0,False,55.68619618373079,0.0,-0.004141987673205838,0.12402642124341967,0.224906734711531,-0.013183192576639469,0.07589874085257864,0.13912970994132356,-0.03848277286083235,47.000316444808256,-0.012084983072106481,0.1673260450164511,0.16666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.25782239088069187,-0.13971864213166196
2026-08-21,保険業,13,金融（除く銀行）,1632,57.73502691896258,2026-08-21,6,6,1.0,63.02597623331518,IMPROVING,54.52359235831669,75.7795520458129,51.79966275434499,46.67105738455853,50.0,50.0,False,61.507814440263274,0.0,-0.036945821795170586,0.11526237698260111,0.18164124598683906,-0.045987026698604216,0.06713469659176008,0.09586422121663163,-0.06836525889585758,46.068078450796904,0.0007782800838633808,0.16262606310085137,0.5,1.0,0.8333333333333334,0.8333333333333334,0.24870271290936027,-0.11744140377832113
2026-08-21,その他金融業,14,金融（除く銀行）,1632,57.73502691896258,2026-08-21,7,7,1.0,62.00899018686991,IMPROVING,54.8212048817048,72.79066814461757,47.238147543072536,51.18471671905048,50.0,50.0,False,69.73289063269789,0.0,-0.010001731722515728,0.08566739381661947,0.0916959803670736,-0.019042936625949358,0.03753971342577844,0.005918955596866171,-0.03155617443454217,54.7257918791542,0.02749932755641793,0.13021417275616898,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.19679265223339062,-0.12378591288480612
2026-08-21,空運業,15,運輸・物流,1628,50.0,2026-08-21,3,3,1.0,61.11657392853281,NEUTRAL,55.62837090010283,69.34887847117778,50.340431743411614,59.04862237878364,50.0,50.0,False,53.94670718691736,0.0,0.030097630876541492,0.1697285216998159,0.028088482028414408,0.021056425973107862,0.12160084130897486,-0.057688542741793025,-0.019477187796550423,54.21634740459866,0.016206468643344074,0.0750347525625934,0.6666666666666666,1.0,1.0,1.0,0.19741674307762005,-0.21303067541370002
2026-08-21,ゴム製品,16,自動車・輸送機,1622,70.71067811865474,2026-08-21,4,5,0.8,60.468559320630895,NEUTRAL,52.66336643529699,72.17634864863174,52.79313562441673,53.083590210279624,50.0,50.0,False,26.766547384413204,0.0,0.016791085667678063,0.19293716527741456,0.017804440649981768,0.007749880764244432,0.14480948488657353,-0.06797258412022567,-0.040519947531280076,51.929613411050646,0.02966806544158751,0.0892774935121956,0.5,0.75,1.0,1.0,0.32077169622416346,-0.2371903984682744
2026-08-21,輸送用機器,17,自動車・輸送機,1622,70.71067811865474,2026-08-21,8,8,1.0,59.80665502901806,NEUTRAL,52.72783729750779,70.42488162628347,51.77102369979429,54.39112492053285,50.0,50.0,False,29.52888926178684,0.0,0.0785143095795866,0.1237647774126045,-0.03303948948189861,0.06947310467615297,0.07563709702176347,-0.11881651425210604,0.04426073900223182,60.413528032317025,0.0793434421229402,0.07472919875684081,0.875,0.375,0.75,0.75,0.358874894397926,-0.17866993962341216
2026-08-21,電気・ガス業,18,電力・ガス,1627,100.0,2026-08-21,8,8,1.0,58.23860669339763,NEUTRAL,52.61267792945496,66.67749983931164,45.54591690676471,48.63583230693441,50.0,50.0,False,67.31212490626862,0.0,0.06281290773904336,0.07345189749258596,-0.017998050641750973,0.053771702835609725,0.025324217101744928,-0.1037750754119584,0.045330297135028084,68.8109340065631,0.07069231896916395,0.062463250078420574,0.75,0.625,0.625,0.5,0.1889671132971554,-0.14699700878844357
2026-08-21,陸運業,19,運輸・物流,1628,50.0,2026-08-21,8,8,1.0,56.037342035298714,NEUTRAL,49.85564447086445,65.30988838195012,41.02367562293853,42.72590664372888,50.0,50.0,False,68.24021376664652,0.0,0.0024991948440600265,0.08032917476464041,0.035635738178029897,-0.006542010059373604,0.03220149437379938,-0.050141286592177536,-0.017275841517306732,56.447760722871806,0.03218012434511586,0.05724734341041127,0.875,0.375,0.875,0.75,0.22919017541421807,-0.09874785656232699
2026-08-21,鉄鋼,20,鉄鋼・非鉄,1623,57.73502691896258,2026-08-21,6,6,1.0,55.03687804271617,NEUTRAL,49.12205076490125,63.90911895943855,39.549811041929665,42.670755819828166,50.0,50.0,False,66.74342488937937,0.0,0.0028895264921411368,0.09172279951016082,-0.0037172511696244026,-0.006151678411292494,0.04359511911931979,-0.08949427593983184,-0.020683384784399093,43.90029411777819,0.003421455139257734,0.07419186477579176,0.5,1.0,0.8333333333333334,0.5,0.19650271405506334,-0.14243627430923644
2026-08-21,繊維製品,21,素材・化学,1620,57.73502691896258,2026-08-21,6,6,1.0,54.9103631716683,NEUTRAL,48.74537051038613,64.15785216359156,40.29078048472764,40.07343831874408,50.0,50.0,False,67.34779282506561,0.0,0.013038743122534502,0.07647132668828616,0.019066095173738917,0.003997538219100871,0.028343646297445124,-0.06671092959646852,-0.0054503438800475035,54.23424199539584,0.017628112770259108,0.06498734623976521,0.5,0.6666666666666666,0.6666666666666666,0.5,0.17289534021291775,-0.1638032614335866
2026-08-21,医薬品,22,医薬品,1621,100.0,2026-08-21,7,7,1.0,54.493571667528634,NEUTRAL,48.52094807949659,63.452507049576695,41.10861192646963,48.34468965845285,50.0,50.0,False,41.058407050426524,0.0,0.04841655439328951,0.05238757178490694,-0.022024511790798007,0.03937534948985588,0.004259891394065907,-0.10780153656100544,0.03795538569183391,59.06449731393834,0.060199368485558846,0.05074617282230709,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.2896017065923093,-0.18447929226719495
2026-08-21,石油・石炭製品,23,エネルギー資源,1618,70.71067811865474,2026-08-21,4,5,0.8,54.26537717456634,NEUTRAL,47.967697408008995,63.71189682440236,41.38318376811316,46.411378753891576,50.0,50.0,False,39.18183003693087,0.0,0.04832618383200571,0.061611568693234364,-0.05573574083125421,0.03928497892857208,0.013483888302393332,-0.14151276560146164,0.034790349494440966,62.62866111477556,0.0750117577080347,0.04876403322788292,1.0,0.75,1.0,0.25,0.2524653232167104,-0.23419470634810657
2026-08-21,非鉄金属,24,鉄鋼・非鉄,1623,57.73502691896258,2026-08-21,7,7,1.0,53.99321702507869,NEUTRAL,46.06507458943269,65.88543067854768,44.61023319597222,46.68195892310342,50.0,50.0,False,5.340332979982423,0.0,0.09866505005997661,-0.09552629792184075,0.15807527450485925,0.08962384515654298,-0.14365397831268178,0.07229824973465182,0.13750850459410358,55.4054804187094,0.03590816833389732,0.15470374639205264,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.6178587452685954,-0.3598784482053108
2026-08-21,水産・農林業,25,食品,1617,70.71067811865474,2026-08-21,6,6,1.0,53.530741757763636,NEUTRAL,49.913137872330566,58.95714758591325,38.25234141156682,50.14853345360918,50.0,50.0,False,66.39760365525184,0.0,0.04781254300922866,0.0714917318101771,-0.07157334824128359,0.03877133810579503,0.023364051419336063,-0.15735037301149102,0.03098332096601634,70.39327651762727,0.05426661733128002,0.018513766628087458,1.0,0.6666666666666666,1.0,0.6666666666666666,0.16399891370761654,-0.17892684362076394
2026-08-21,倉庫・運輸関連業,26,運輸・物流,1628,50.0,2026-08-21,7,7,1.0,52.7300162885428,NEUTRAL,47.13434652295034,61.12352093693149,35.31035453750201,35.058595605629606,50.0,50.0,False,82.24568402095926,0.0,0.00273197405526604,0.016893656546876246,0.028342688670863536,-0.006309230848167591,-0.031234023843964787,-0.0574343360993439,0.004102110433154005,54.98220977918428,0.02125209616966095,0.06377999740852935,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14946244941710607,-0.08107611838125361
2026-08-21,化学,27,素材・化学,1620,57.73502691896258,2026-08-21,8,8,1.0,51.60929804157344,NEUTRAL,44.953506905770226,61.59298474527826,34.589278133116764,35.404017639394446,50.0,50.0,False,58.79922401476817,0.0,-0.031232981169376672,0.04884731297287237,0.038707940281587305,-0.0402741860728103,0.0007196325820313376,-0.04706908448862013,-0.04051406360015408,47.71219600121432,-0.007250414274311723,0.07150990663471646,0.5,0.875,0.625,0.5,0.23249917378026388,-0.14962715295822926
2026-08-21,卸売業,28,商社・卸売,1629,100.0,2026-08-21,8,8,1.0,48.440501490208675,NEUTRAL,43.23218207606605,56.25298061142261,30.828764749712146,34.33331804351327,50.0,50.0,False,62.04315890228673,0.0,0.023257199239427928,-0.032933141453440395,-0.04390277529005082,0.014215994335994298,-0.08106082184428143,-0.12967980006025825,0.04123626828408811,57.05033835429669,0.046323855609514686,0.047916635903228366,0.875,0.625,0.375,0.125,0.18426412372548379,-0.18267556652354733
2026-08-21,小売業,29,小売,1630,100.0,2026-08-21,8,8,1.0,45.042761622732385,LAGGING,41.475849016518715,50.39313053205289,29.607421319498805,36.08983641035766,50.0,50.0,False,50.99356218294977,0.0,0.017425772570091258,0.04907671056528562,-0.0890242242865169,0.008384567666657627,0.0009490301744445873,-0.17480124905672434,0.008068224275176098,49.09051029079163,0.008236956564635856,-0.006085556869038555,0.625,0.5,0.625,0.5,0.25500053472692985,-0.16778689307818795
