0,monthly_top1_none_10bp,monthly_top1_current_10bp,monthly_top1_dual_trend_10bp,monthly_top1_risk_off_10bp,monthly_top3_none_10bp,monthly_top3_current_10bp,monthly_top3_dual_trend_10bp,monthly_top3_risk_off_10bp
2016-05-30,1.0189019675577362,1.0076220713565736,0.8420465169185856,1.215261666551589,1.438299075680972,1.2176607266231239,0.9689200917492792,1.3979567432190863
2016-05-31,1.019178413828015,1.0078954571898986,0.8420465169185856,1.215591388709194,1.443631279216683,1.2221749580104466,0.9689200917492792,1.4031393856993608
2016-06-01,0.9993586379735141,0.9882950989255952,0.8420465169185856,1.1919520057238482,1.422694250558744,1.204449717161714,0.9689200917492792,1.3827896122132872
2016-06-02,0.9916099797561699,0.98063222330871,0.8420465169185856,1.1827100495802954,1.3956009588602258,1.1815125980228376,0.9689200917492792,1.356456250490161
2016-06-03,1.0083838570409913,0.9972204030478515,0.8420465169185856,1.2027165376554385,1.4087838030240056,1.1926731639126735,0.9689200917492792,1.3692693338086195
2016-06-06,1.0142937384897237,1.003064858330549,0.8420465169185856,1.2097653535446884,1.4021836959242957,1.1870855282514199,0.9689200917492792,1.3628543507345052
2016-06-07,1.0105070489212746,0.9993200898365882,0.8420465169185856,1.2052489046396997,1.4064652262571988,1.1907102620945904,0.9689200917492792,1.3670157899660123
2016-06-08,1.0202995273598388,1.0090041592781573,0.8420465169185856,1.2169285598428834,1.4181075313318192,1.2005666110948972,0.9689200917492792,1.3783315442210677
2016-06-09,1.0181101924303078,1.006839061686016,0.8420465169185856,1.2143173029213967,1.408235231134275,1.1922087441983396,0.9689200917492792,1.3687361486141383
2016-06-10,1.0165723665356872,1.0053182605072357,0.8420465169185856,1.2124831118813673,1.4023922834366216,1.1872621179650042,0.9689200917492792,1.3630570876508656
2016-06-13,0.9885012564423474,0.9775579155494892,0.8420465169185856,1.1790022225316743,1.3552983451813623,1.1473924969348346,0.9689200917492792,1.3172840702987458
2016-06-14,0.9734735556572023,0.9626965810197797,0.8420465169185856,1.1610784287987317,1.342251174130816,1.1363467915941268,0.9689200917492792,1.3046028546472594
2016-06-15,0.9742970366201399,0.9635109455219769,0.8420465169185856,1.162060608516955,1.342089961857905,1.1362103096504943,0.9689200917492792,1.304446164159296
2016-06-16,0.9528567672121094,0.9423080336038208,0.8420465169185856,1.1364884353720035,1.3042051268484345,1.104137094485708,0.9689200917492792,1.2676239472346573
2016-06-17,0.9499134015213638,0.9393972528530702,0.8420465169185856,1.1329778331663958,1.3130292634210017,1.111607588440998,0.9689200917492792,1.2762005787804058
2016-06-20,0.9658704121481977,0.9551776091703801,0.8420465169185856,1.1520100305170684,1.345167323073659,1.1388155966574978,0.9689200917492792,1.3074372095792806
2016-06-21,0.9851676467611507,0.9742612110587586,0.8420465169185856,1.1750261696965674,1.360119514981297,1.151474088323595,0.9689200917492792,1.32197001284434
2016-06-22,0.9833950130417585,0.9725082015279479,0.8420465169185856,1.1729119193794562,1.351812353166543,1.144441264022613,0.9689200917492792,1.3138958556177218
2016-06-23,0.980454954503488,0.9696006913173801,0.8420465169185856,1.169405261670725,1.3604527711802634,1.1517562222637794,0.9689200917492792,1.3222939216602752
2016-06-24,0.9188890042798814,0.9087163155240524,0.8420465169185856,1.095974508120499,1.2662271302318622,1.0719850089162093,0.9689200917492792,1.2307111817592622
2016-06-27,0.9632709903134496,0.9526069645972455,0.8420465169185856,1.1489096559849252,1.2965072365314603,1.097620078049197,0.9689200917492792,1.2601419722691374
2016-06-28,0.9796281663881035,0.9687830562750279,0.8420465169185856,1.1684191374556587,1.3064662201003663,1.106051330890822,0.9689200917492792,1.269821619896783
2016-06-29,0.9786227920397982,0.9677888120635301,0.8420465169185856,1.1672200104101411,1.3225298697274073,1.11965078013459,0.9689200917492792,1.285434706004204
2016-06-30,0.9739398641542983,0.9631577271836852,0.8420465169185856,1.1616346028560518,1.325150203935524,1.1218691491162571,0.9689200917492792,1.2879815434023927
2016-07-01,0.9888815789754299,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3348055305248947,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-04,1.0087707938789676,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.352239401854043,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-05,1.0095975819943521,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3476822881736825,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-06,1.0112081652431142,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3394649130059806,1.129295413883479,0.9689200917492792,1.2965073968534264
