variant,rebalance,model,top_k,absolute_filter,cost_bps,full_total_return,full_cagr,full_volatility,full_sharpe,full_sortino,full_max_drawdown,full_calmar,pre2018_total_return,pre2018_cagr,pre2018_volatility,pre2018_sharpe,pre2018_sortino,pre2018_max_drawdown,pre2018_calmar,holdout_total_return,holdout_cagr,holdout_volatility,holdout_sharpe,holdout_sortino,holdout_max_drawdown,holdout_calmar,2009_2013_cagr,2009_2013_sharpe,2009_2013_max_drawdown,2014_2017_cagr,2014_2017_sharpe,2014_2017_max_drawdown,2018_2021_cagr,2018_2021_sharpe,2018_2021_max_drawdown,2022_2026_cagr,2022_2026_sharpe,2022_2026_max_drawdown,cash_exposure_mean_weight,annualized_turnover,signal_count,full_cagr_alpha_vs_same_freq_ew,holdout_cagr_alpha_vs_same_freq_ew,full_mdd_improvement_vs_same_freq_ew,holdout_mdd_improvement_vs_same_freq_ew,positive_era_count,worst_era_cagr,median_era_sharpe
monthly_current_top3_ma200_r12_0bp,monthly,current,3,ma200_r12,0.0,2.9522441490652005,0.08266282671750269,0.1943076108945878,0.5178105379866333,0.6130667276011644,-0.38460431172221243,0.21492953718419944,0.6419565044510962,0.05891524711789553,0.18274126824678982,0.4125754121537972,0.4775121202057951,-0.38460431172221243,0.15318405260221876,1.4070334009160796,0.10721958640412588,0.20531123284455838,0.6140595756456487,0.7446097556738682,-0.3063298909538634,0.3500134644721115,0.059635878746957305,0.4040711046778806,-0.38460431172221243,0.05836259359577811,0.425803523995477,-0.26954329768137597,0.00934497449175109,0.13973349949893843,-0.3063298909538634,0.19953797615501956,0.9024619419880633,-0.2646953493859281,0.21038226373203395,9.920377028587554,209,-0.03211737847473528,-0.011299643721930153,-0.02993595134634275,0.04833846942200504,4,0.00934497449175109,0.4149373143366788
quarterly_medium_3_6_12_top3_none_10bp,quarterly,medium_3_6_12,3,none,10.0,2.894683146051265,0.08257394999826562,0.22465940939937024,0.4758017493155454,0.6238027088082697,-0.4380219073648689,0.18851557104764202,0.7458728487521182,0.06779278573008174,0.22194553719814133,0.4137145091994497,0.5641587017148672,-0.4230599590540488,0.160243918809203,1.23079426937363,0.09750046022186165,0.2273117336238376,0.5359242520034377,0.67860204712684,-0.4380219073648688,0.222592657085173,0.07443232185860116,0.42724367637230104,-0.4230599590540488,0.06066957686797658,0.3989397844899611,-0.2401884028323752,0.02430623414268096,0.2241725505293358,-0.4380219073648688,0.16510250823330752,0.752585809896315,-0.283131997500237,0.0,4.995676596982551,70,-0.026398295684032735,-0.02204216521462854,-0.08476366793336354,-0.0847636679333642,4,0.02430623414268096,0.41309173043113107
bimonthly_long_6_12_top1_ma200_r6_0bp,bimonthly,long_6_12,1,ma200_r6,0.0,4.115280536942513,0.09943468449322634,0.2738853994504823,0.49276629800093796,0.6501882069104441,-0.47645045199551916,0.20869889844109432,0.6793429778076512,0.06229980265535806,0.2405465825198791,0.3772551528325168,0.5070254473342956,-0.47645045199551916,0.1307581982437577,2.0460010876517845,0.13786215072263652,0.30358601708382116,0.5903348977297495,0.7782454871033342,-0.4629136561848791,0.29781396353443707,0.03865786461010168,0.2784213170296349,-0.47645045199551916,0.09050613950028663,0.5351701422442273,-0.24592874065527304,0.00018353724760711287,0.11872449157337345,-0.4629136561848791,0.2721519597256423,0.8797037306127701,-0.3356681259491171,0.06838618078561287,6.380501656412684,105,-0.00958019696604917,0.020095281919262575,-0.12004538699492018,-0.10650859118428002,4,0.00018353724760711287,0.4067957296369311
bimonthly_current_top3_none_20bp,bimonthly,current,3,none,20.0,3.9758023581307835,0.09767085902282013,0.2169946305693429,0.5499886783514292,0.7244571958178952,-0.3630323062139834,0.2690417831994535,0.6961944677514145,0.06353705617204475,0.21082063354018776,0.40442956863264484,0.5530792680801973,-0.33165120365271705,0.19157794536026018,1.9335093662503429,0.1329081238394556,0.22298266490662638,0.688212051920836,0.8770031449257937,-0.36303230621398297,0.3661054996056336,0.061598139635189675,0.38857633366697236,-0.33165120365271705,0.06609026498422277,0.42496203397466564,-0.2822568101606232,0.03597583795716841,0.28504665114702554,-0.36303230621398297,0.22416922356121893,0.969011743962141,-0.2771513117728529,0.0,6.988035715385759,105,-0.010724721734827858,0.015631803069014794,-0.006163545976782481,-0.006163545976782037,4,0.03597583795716841,0.406769183820819
bimonthly_current_top3_ma200_0bp,bimonthly,current,3,ma200,0.0,3.723026545123715,0.09435215908409256,0.20963613845480944,0.5469766698916882,0.6927523767083926,-0.40090931703570587,0.23534538878199568,0.6396686071234845,0.05934299019238898,0.1987075915299693,0.3962872155950382,0.5106410406656214,-0.3587044129351813,0.16543702294265444,1.8804762892969338,0.1305140915812033,0.2200088294916124,0.6846129398209335,0.857316323317797,-0.40090931703570454,0.32554516953164214,0.050015081599011246,0.3443273475142389,-0.3587044129351813,0.0704831912412649,0.46288930227169245,-0.29145074848187225,0.016123789326602633,0.18162783521241746,-0.40090931703570454,0.2398577273213911,1.0226681951777283,-0.2693741053560592,0.08995293973163929,6.555762179656496,105,-0.014662722375182957,0.012747222777829359,-0.044504252035106884,-0.04450425203510544,4,0.016123789326602633,0.40360832489296566
monthly_current_top1_ma200_r12_0bp,monthly,current,1,ma200_r12,0.0,2.6507446123140137,0.07770911169774108,0.2464542675424159,0.43550543983686457,0.547027778373236,-0.3923445107107283,0.19806346100515534,0.3733782818204656,0.03730483875854418,0.2263245176988298,0.2788771866281063,0.3467707193433293,-0.3923445107107283,0.09508184195304994,1.6582221814916198,0.12003699977582705,0.2651999434495833,0.573025425088677,0.7318358506114027,-0.29862264335254085,0.40196884746652184,0.028292188598200374,0.23887454614670106,-0.3923445107107283,0.0481600103155535,0.33180424597182984,-0.33384680179828463,0.07465741870269405,0.47375791062821543,-0.22714078780402047,0.16108098560092787,0.648227916417417,-0.2986226433525412,0.14585296889726673,14.310084825636192,209,-0.03707109349449689,0.001517769649771017,-0.037676150334858605,0.05604571702332761,4,0.028292188598200374,0.40278107830002263
monthly_current_top1_ma200_0bp,monthly,current,1,ma200,0.0,3.073834118414677,0.0845604249738281,0.25671552242556733,0.45352052352398664,0.6090113600605678,-0.4654485687770883,0.18167512083236334,0.547379013277667,0.051687988703285725,0.2446630941272393,0.3332506598020024,0.45826384691354216,-0.4654485687770883,0.1110498391671713,1.6327319185914693,0.11878632863103533,0.2683153243185295,0.5651849821328097,0.7460918335403415,-0.3092251128856571,0.38414192017761256,0.04791890907970964,0.31335208063775605,-0.4654485687770883,0.05638188574185765,0.3642377317379644,-0.3612035381448565,0.06939371766653846,0.4381796132829077,-0.3092251128856571,0.1635788502525477,0.6550110405971449,-0.2986226433525412,0.044062205466541,16.685202639019792,209,-0.030219780218409875,0.00026709850497930177,-0.1107802084012186,0.045443247490211336,4,0.04791890907970964,0.40120867251043607
monthly_long_6_12_top3_none_20bp,monthly,long_6_12,3,none,20.0,3.9504329492367196,0.09684515194982701,0.22741362391754777,0.5320993971767709,0.6931493778712243,-0.44919342268708173,0.215597885139319,0.7127789629333803,0.06408989957277922,0.221542484822824,0.3981990826684232,0.5438000709220308,-0.44919342268708173,0.14267773376865692,1.8902929428549347,0.1309601600119339,0.23317192593564176,0.6609105620726896,0.8260592723552113,-0.4308103776952318,0.30398562057058676,0.06603075025722704,0.39489165948051047,-0.44919342268708173,0.062136093855075014,0.4056340988303126,-0.26766979993362094,0.016076455824846292,0.1819149881299814,-0.4308103776952318,0.24082009520135594,0.9805023662549478,-0.282208408198626,0.0,7.925631866517763,209,-0.01708010017624839,0.01317409587596452,-0.0937669324365048,-0.07538388744465374,4,0.016076455824846292,0.40026287915541153
quarterly_long_6_12_top3_none_10bp,quarterly,long_6_12,3,none,10.0,2.5832846464047754,0.07732223148831707,0.22637654517837474,0.451865335475263,0.590590546944082,-0.4250120115526105,0.18192952054661088,0.6683890714583249,0.06210223711046203,0.21992500899415846,0.39064198558462704,0.5306865129391776,-0.4250120115526105,0.14611878116949326,1.1477512096579865,0.09268336649732722,0.23258612438084672,0.5095590878983652,0.6449578062697917,-0.4102499001546084,0.22591929080884166,0.056873433380906446,0.3575952068036999,-0.4250120115526105,0.06835600953597587,0.4381083586132066,-0.24684365070675296,0.030474546858930918,0.2558298192327543,-0.4102499001546084,0.14961788665356734,0.6819157038278324,-0.283131997500237,0.0,4.405139840626143,70,-0.03165001419398128,-0.026859258939162967,-0.07175377212110512,-0.0569916607231038,4,0.030474546858930918,0.3978517827084532
monthly_current_top3_ma200_0bp,monthly,current,3,ma200,0.0,3.257234204496241,0.08732404697451246,0.208207911001986,0.5179126081997185,0.649383120279249,-0.3744011112238852,0.23323661270410662,0.6436656927978543,0.05904243430601741,0.20253001476600926,0.3917677694208271,0.4906052807939389,-0.3744011112238852,0.15769834152738688,1.5900852120661715,0.11666974218337312,0.21377140344513879,0.6389631642152178,0.8029856156016483,-0.33831943065494663,0.3448508468978983,0.05679098329143484,0.3703884068604739,-0.3744011112238852,0.061982378874847255,0.4232881247629745,-0.30180488745245615,0.019740090518286735,0.20405899570901687,-0.33831943065494663,0.20798551244247365,0.9109205931617165,-0.291605268098478,0.09245991774552133,11.423635658013604,209,-0.027456158217725513,-0.0018494879426829147,-0.019732750848015512,0.016348929720921834,4,0.019740090518286735,0.3968382658117242
